"x","y_less_noise","y_more_noise","y_true"
483,-0.650126956174699,-1.21296738189246,-0.555068630781746
484,-0.785590610882351,-1.3083389621534,-0.559842823998489
485,-0.51571158162692,-1.05375651016332,-0.564671277029388
486,-0.573404061413075,-0.532239272082834,-0.569555874361464
487,-0.589863257719775,-0.867090901155933,-0.574492809461536
488,-0.408312159595259,0.327578344463063,-0.579477170653096
489,-0.715212437348154,-0.593289789349584,-0.584505993907291
490,-0.536484741357943,-0.66086757113022,-0.589567662575755
491,-0.499469920095259,-0.345118056592145,-0.59465629837864
492,-0.64618539806863,-0.802490378935104,-0.599770638520504
493,-0.674700352015907,-0.3677735778211,-0.604915668614763
494,-0.669041565075909,-0.245442170566303,-0.610111729838852
495,-0.556002643906657,-0.614680043708423,-0.615369569619647
496,-0.80428447722886,-0.958395583844704,-0.620688816727979
497,-0.695366727132879,-0.314715630310085,-0.626068443693088
498,-0.592962349064863,-0.668377887603804,-0.631518951261429
499,-0.558471565383516,-0.801885787215727,-0.637045742741565
500,-0.647868772055857,-0.481766562151665,-0.642654180857958
501,-0.600781915471059,-0.730870020666702,-0.648347602606285
502,-0.704145364526575,-0.693204094960152,-0.654132170154653
503,-0.696738983754441,-1.16863449862078,-0.660007832755601
504,-0.812196690085337,-0.129687904637055,-0.665971787904367
505,-0.737980252711769,-1.00939146310122,-0.672020296475047
506,-0.741161635543992,-0.525386452962908,-0.678143624420421
507,-0.645607633589948,-0.585414917916934,-0.684346387721798
508,-0.541297495814254,-0.267431802022463,-0.690617828168694
509,-0.624573662502765,-0.720531125147655,-0.696946536536843
510,-0.788318213015597,-0.843243426269195,-0.703334707465462
511,-0.680428402446205,0.184452264127727,-0.709779867304521
512,-0.704812138717746,-0.868589227275094,-0.716260584897273
513,-0.685553692024473,0.235536287024927,-0.722756140208559
514,-0.794381504840169,-1.33469134632331,-0.729262772717916
515,-0.686916299836154,-0.794886073048432,-0.735778763819671
516,-0.960210257931361,-1.22708609610415,-0.742300525578709
517,-0.914870163511722,-1.16211992328454,-0.748841469006835
518,-0.949713596690996,-0.977301741059474,-0.755407838010381
519,-0.616734294713579,-0.666343186548707,-0.76200547021049
520,-0.788207852921388,-1.06500723919587,-0.768633870275589
521,-0.89622802065701,-0.763574116371307,-0.775296848101356
522,-0.819271273007686,-0.346654066344739,-0.781988550145676
523,-0.705142617022636,-1.2130307521995,-0.788705180979243
524,-0.844529484647246,-0.744491665661622,-0.795448371291046
525,-0.754185164952722,-0.784175614880688,-0.802223251403649
526,-1.06240166947761,-0.458287502779985,-0.80903729594121
527,-0.822758839017915,-0.911005122180368,-0.815897663580312
528,-0.750725802506602,-0.641017481080457,-0.822798231268206
529,-0.981180034080404,-1.04850985990116,-0.82973788245681
530,-0.799462830189017,-0.925284983171645,-0.836728722065088
531,-0.898871905891825,-1.09827018652245,-0.843782206441759
532,-0.862697049069905,-0.548958165306399,-0.85089489938037
533,-0.89815819524238,-0.372567296232151,-0.858061681446117
534,-0.834952753162587,-0.79670418687915,-0.865281756712516
535,-0.863139615927808,-0.678366839300387,-0.8725397228286
536,-0.791841572581308,-0.437065789634391,-0.879830954321733
537,-1.03754859336224,-1.25494955186253,-0.887164936914206
538,-0.728567002228384,-0.598242294544169,-0.894543896399314
539,-0.809795778980586,-1.00161983898603,-0.901971279849569
540,-0.970415806113208,-1.52281272124926,-0.909461688271064
541,-1.00101619732946,-0.894736840906693,-0.917013704402546
542,-1.01822688378469,-0.501211273127813,-0.924612605013597
543,-1.09789611300414,-1.11545048163224,-0.932242995574253
544,-0.918098190820255,-0.122186514083706,-0.939891704460691
545,-0.917898813421251,-0.923013420401586,-0.947548103439045
546,-0.98788487716367,-0.744102389925957,-0.95519797824163
547,-0.979231276343527,-0.692856635469932,-0.962831731027394
548,-1.14432746033573,-0.820712359520151,-0.970451680231215
549,-1.10136508163697,-1.33118440667791,-0.978055421832778
550,-0.907734671942129,-1.09779513449654,-0.985645864084561
551,-1.02664522384683,-0.946055330671006,-0.993225259108556
552,-0.97504138562696,-0.957533845382268,-1.00078835539888
553,-1.05354518505447,-0.679361864565357,-1.00834219977233
554,-0.862611671756854,-0.670982354586159,-1.01586863333646
555,-1.07044242522122,-1.01206522743538,-1.02335146037193
556,-1.12602222064702,-1.79320140481566,-1.03077377980816
557,-0.962678342396286,-1.51393715058036,-1.03814316763956
558,-1.11578340783361,-0.845667816824502,-1.04546147100491
559,-1.1308275798672,-0.794976068434189,-1.05272731434158
560,-1.25361730966262,-1.1036433567213,-1.05993419387424
561,-0.921486745672498,-0.67082019097743,-1.06707551182985
562,-1.02708910697002,-1.14424559764748,-1.07414308651391
563,-0.792909101289809,-1.34042775811509,-1.081121469347
564,-1.22207820517319,-0.9874306298374,-1.08800058356036
565,-1.132149504365,-1.02675077872946,-1.09477307168827
566,-1.0871727029552,-1.38018528941992,-1.10142425101629
567,-1.00443569133819,-0.753985668900113,-1.10795811707151
568,-0.901346344290528,-0.869933804705063,-1.11437815707666
569,-0.873672494956981,-0.629527200505264,-1.12069380955054
570,-1.22487180590898,-1.26710481623012,-1.12690457520098
571,-1.31847318592216,-0.852917469779775,-1.13301032732236
572,-1.08481071211939,-0.912871666920107,-1.1390140866508
573,-1.01831292786858,-1.24788670381336,-1.14491708219045
574,-1.07854495915013,-1.12109005365506,-1.15073108951879
575,-1.20754904917238,-1.8739906743154,-1.15646197809576
576,-1.03418096538242,-1.26320051827779,-1.16210195013494
577,-1.16254933307019,-1.55269920234594,-1.16763542024956
578,-1.23254252121057,-1.7513702833489,-1.17306460865086
579,-1.2515375902162,-1.03480723973829,-1.17838383258395
580,-1.25016436450654,-0.343876488893394,-1.18359265395076
581,-1.21791449793211,-1.03045920932017,-1.18867723804974
582,-1.01890214362396,-0.808738472048446,-1.19363665912597
583,-1.15880493720125,-1.43990739594361,-1.19847926815979
584,-1.08960649055745,-1.39204897653975,-1.20321286751594
585,-1.20391522264429,-1.74717870342146,-1.20784525606174
586,-1.04191749454485,-1.95634476793166,-1.21238046869221
587,-1.25602947841135,-0.786601738327254,-1.21681827727715
588,-1.25098644445938,-0.960034228704641,-1.22116718758432
589,-1.31301119935507,-0.656894363916006,-1.22542609214957
590,-1.25953676384998,-1.24890326441779,-1.22959259162144
591,-1.30769207450732,-1.19497105697912,-1.23366814489617
592,-1.43335881762052,-1.98803206160254,-1.23764764664849
593,-1.18860426205781,-2.22428059596997,-1.24152878961765
594,-1.3344079060826,-1.32464961510033,-1.2453156611384
595,-1.22255017852959,-0.60018472769563,-1.24900557384698
596,-1.24578676728479,-0.977136720238489,-1.25259499713155
597,-1.24326035781131,-0.734346719989011,-1.25607475430365
598,-1.17343849720869,-1.31975367862349,-1.25943808894648
599,-1.22853294450147,-1.32551429608138,-1.262694136344
600,-1.34892696452946,-2.07358451849636,-1.26583634814304
601,-1.38557604996047,-1.58410225448694,-1.26886807302336
602,-1.26017807619394,-1.48099267894951,-1.27179061602289
603,-1.24933793968068,-1.4632296068622,-1.27461252286947
604,-1.2426131050027,-0.670991007271852,-1.27734346183897
605,-1.31362801632915,-1.97882529818198,-1.2799892052589
606,-1.28922003750541,-1.26703978557501,-1.28255404574382
607,-1.46958543716402,-1.00101444537754,-1.2850403298343
608,-1.17678239684983,-0.873761579548301,-1.28745377330559
609,-1.31489276686795,-0.875887886207485,-1.2898019253518
610,-1.38286548957755,-1.45293082018164,-1.29209077508801
611,-1.40394048144849,-1.44928971378322,-1.29433321010531
612,-1.20974852412215,-1.2388829023039,-1.29653607453563
613,-1.28218335571251,-1.12001100804779,-1.29869221924158
614,-1.55488894293951,-1.79574669452363,-1.30080437324382
615,-1.28770407497322,-1.49949874660871,-1.30287322946319
616,-1.13879542197331,-1.38137744635144,-1.30490102391421
617,-1.25350182361153,-1.26802819707352,-1.30688575230353
618,-1.43939496136315,-1.34758653401266,-1.30882950757911
619,-1.38087512666721,-1.02117059252098,-1.31073459852908
620,-1.28084148368429,-1.45818894776116,-1.31260278704308
621,-1.29591329134298,-1.25353848308246,-1.31443937133968
622,-1.23925710527171,-1.99729330961947,-1.31624664402655
623,-1.47047700642292,-1.44205489424728,-1.31801790175398
624,-1.49905596803807,-0.445170894081912,-1.31973784246492
625,-1.59606589362711,-1.34021914839239,-1.32140254965033
626,-1.33491740047825,-1.89828344865859,-1.32301639445847
627,-1.25602615113097,-1.39825989984159,-1.3245825217029
628,-1.58692966276138,-0.669874122432345,-1.32610587743763
629,-1.4183611387566,-1.06335311263172,-1.32759051516797
630,-1.39677857015158,-0.841679519843438,-1.32902941016451
631,-1.37084483830614,-1.3668685193131,-1.33040877303197
632,-1.40954709525464,-1.48127998370948,-1.33171858520849
633,-1.10012608959712,-1.53848777880521,-1.33295889098741
634,-1.38308125564871,-1.25172739034922,-1.33413381227881
635,-1.07331068138975,-1.53819975094605,-1.33523814572743
636,-1.54476210069739,-1.5651568047199,-1.33625669490894
637,-1.50077053872637,-1.19228366365991,-1.33717877984255
638,-1.38122450357977,-1.05906453699513,-1.33800245340302
639,-1.40533422151701,-0.753526950871312,-1.33873771920269
640,-1.17820834340435,-1.4728746403789,-1.339403072144
641,-1.0675030977294,-1.24972685605009,-1.33999439843869
642,-1.43938409073934,-1.8767569462722,-1.34050993864059
643,-1.47710950321181,-1.24961619444253,-1.34094844176697
644,-1.34637501921282,-1.19588051729984,-1.34131184298815
645,-1.43398653373824,-1.0518527717556,-1.3416017833953
646,-1.28270787275895,-1.31002625366136,-1.34183152735978
647,-1.34490657530526,-1.25188940622681,-1.34200854904047
648,-1.28800461604635,-0.921920114469243,-1.34213398132667
649,-1.61866948100889,-0.977777338496957,-1.34221235064164
650,-1.35450759212266,-1.41102083651213,-1.34224787893703
651,-1.51665322947929,-1.88346196105646,-1.34224955749416
652,-1.57372738959175,-1.95872603805652,-1.34222311526163
653,-1.40801234693763,-1.80795839431968,-1.34217324518193
654,-1.27925008981152,-1.07826484609586,-1.34210579235897
655,-1.43020240987239,-1.15871053894166,-1.34202731179012
656,-1.46068296611491,-0.319415345375918,-1.34193755249917
657,-1.40986824842305,-0.863061334556113,-1.34184345214057
658,-1.42399342305267,-1.20872903806498,-1.3417457724186
659,-1.31497136463134,-1.6701254316645,-1.34164143035202
660,-1.13287310712279,-1.58898911536938,-1.34152772449458
661,-1.39150004185517,-2.37804497281915,-1.34140702021807
662,-1.49155462457135,-1.09853401443908,-1.34127987882059
663,-1.32942028669798,-1.67896126658993,-1.34112703849438
664,-1.22412068428236,-1.31012438159999,-1.3409399398648
665,-1.27554623825257,-1.80744668573032,-1.34070954170124
666,-1.36863958588923,-1.07754016455883,-1.3404505027788
667,-1.29598586778499,-0.548261860312363,-1.34015939483763
668,-1.45644116191726,-1.29950600481036,-1.33982976219308
669,-1.34848316654531,-0.738967014041783,-1.33946392367371
670,-1.37393470721169,-1.74310073808472,-1.33906097729408
671,-1.30525951293383,-1.29802201668825,-1.33862123080847
672,-1.29748190967512,-1.28898037175207,-1.33814128104377
673,-1.40862887298107,-1.28738991757994,-1.33761290418262
674,-1.20216866360338,-0.855339974746108,-1.33703439457858
675,-1.37861861915819,-1.32843208230798,-1.33640526071143
676,-1.22503694981112,-1.78717196428431,-1.33572585155968
677,-1.18105080306288,-1.30448416276233,-1.33499426856322
678,-1.37512649960528,-1.06871139808295,-1.33421506835285
679,-1.18300115664819,-1.51115161604866,-1.33338021540159
680,-1.07274869633153,-1.37620214711417,-1.33247176811887
681,-1.27792454005111,-1.90763943317179,-1.33148547508141
682,-1.36231569040052,-1.80378208245241,-1.33041476232082
683,-1.23039790533373,-0.946828332325854,-1.32926492334786
684,-1.29742836127895,-1.28315909186493,-1.32804194853225
685,-1.32445611955217,-1.30846132812099,-1.32674396342127
686,-1.28440335384369,-2.03131834426705,-1.32536770928855
687,-1.43115978984109,-1.50836444148368,-1.3239008436731
688,-1.28185069284203,-0.974768091930904,-1.32233791228856
689,-1.25186124524203,-1.3837015866998,-1.32067394170317
690,-1.42147937068259,-0.921222262112136,-1.31890598733746
691,-1.46078868562213,-1.44335750411381,-1.31705481727444
692,-1.19718805663791,-1.42206451811575,-1.31513484573307
693,-1.27822577829948,-0.953173426773328,-1.31314805507297
694,-1.43439661812693,-1.50686448192791,-1.31109366928528
695,-1.44462401289689,-1.18568603736325,-1.30896945420631
696,-1.32193405049395,-1.80020685055533,-1.3067780836191
697,-1.30757625495827,-2.25085755521547,-1.30451746221144
698,-1.26525526816312,-1.21529004795572,-1.30218146558429
699,-1.02929515831924,-1.04513545426414,-1.29976246848835
700,-1.16225563875296,-1.01297778187605,-1.29726909974603
701,-1.19363341089068,-0.966031330428934,-1.29471225799695
702,-1.27945505572275,-1.29864127415114,-1.29209416789725
703,-1.39313161177888,-1.34241885119525,-1.28941637213296
704,-1.22228019411142,-0.512590096386795,-1.2866725182245
705,-1.30192968918503,-1.28979184275229,-1.28386128642488
706,-1.31603814670505,-0.948763396231018,-1.28098955613526
707,-1.31709895852131,-1.52041421575341,-1.27805559513214
708,-1.18262819218824,-2.15291306104098,-1.27506811040895
709,-1.31429016915465,-1.15658963261683,-1.27203009137378
710,-1.19956827684991,-0.876111414202322,-1.26892736384003
711,-1.24148413104584,-0.698273478738396,-1.26573577888545
712,-1.39249051905833,-1.39399058313584,-1.2624547132221
713,-1.25637256606142,-1.04561031470712,-1.25909918817783
714,-1.09409535214988,-0.950305975459724,-1.2556752669739
715,-1.19651036141499,-0.866029292877126,-1.25218762517843
716,-1.24648055632647,-0.890418071122013,-1.24863483513511
717,-1.22030826341078,-1.15077056428672,-1.24502854802082
718,-1.30362455085005,-0.240306921745965,-1.24135680229306
719,-1.18281649908608,-1.1814724624036,-1.23761762355859
720,-1.16009219465812,-1.13608891871068,-1.23381002160057
721,-1.29992883196199,-1.1186751078414,-1.22993869499653
722,-1.18809597168804,-0.781929597295616,-1.22600647615268
723,-0.986269292803532,-0.924719525443304,-1.22201138550114
724,-1.29397274065288,-0.963146736549884,-1.21795952151853
725,-1.24743456286879,-1.78487311731352,-1.21385088167855
726,-1.23728161531065,-1.1101949404315,-1.20968247310539
727,-1.20225439925501,-0.817660503146362,-1.20546301590644
728,-1.15940792192099,-0.786317694169909,-1.20119435911085
729,-1.24208363877229,-1.31620481894683,-1.19689350544856
730,-1.32072162934114,-1.05701679153525,-1.19256819151559
731,-1.13741030946523,-1.49797000607875,-1.18823321189349
732,-1.30395220376651,-0.954334117707589,-1.18389490713829
733,-1.16767364132445,-1.41762621972172,-1.17955746097833
734,-1.19633851747547,-1.1066545224042,-1.17521419633754
735,-1.07943268107499,-1.2889851437068,-1.17086807689596
736,-1.08454863751271,-1.13941857882828,-1.1665132723299
737,-1.28599547713446,-1.34448163258525,-1.16215726979226
738,-1.1683308907969,-0.848484009895867,-1.15780099810167
739,-1.10723886768071,-0.911229557623742,-1.15344139045106
740,-1.19617788377786,-0.761640650515121,-1.14909014155184
741,-1.13133524412386,-1.23200616803364,-1.14473626610684
742,-1.10107385482424,-0.663722435112522,-1.14037534881882
743,-1.07473732381181,-1.00303599325861,-1.13601619547127
744,-1.06633894843251,-1.14813180230078,-1.13165123794469
745,-1.034889558192,-1.87458095820229,-1.12726597891153
746,-1.26568135937862,-0.737651800891365,-1.12286448839385
747,-1.1390864718256,-1.00501247652735,-1.11845504334731
748,-1.17217437674556,-0.166438221029588,-1.11403768633686
749,-0.991950397979551,-0.328455012787804,-1.10961538580371
750,-1.00017748032704,-1.13811365583711,-1.10518412118383
751,-1.03774525545557,-0.735068900723511,-1.10074544774055
752,-1.13925034293335,-0.746477095269508,-1.09630014955084
753,-0.942530942701632,-1.49271095060304,-1.0918477198235
754,-1.2021623700512,-0.984317013862078,-1.08739090347467
755,-1.18222972597295,-0.905555123118735,-1.08293898174629
756,-1.23423941666117,-1.0928819856367,-1.07850102640163
757,-1.04933717084741,-0.955424207713381,-1.07408960702339
758,-0.865982926953547,-1.30041464315825,-1.06970297196459
759,-0.951734160904677,-1.41524394413409,-1.06534366157161
760,-1.28281591167851,-1.2195907074228,-1.06101250755385
761,-0.957297295351205,-1.16203423163037,-1.05670890925783
762,-0.91361678907177,-1.2490261658045,-1.05244201222788
763,-1.00906179389553,-1.84307850905259,-1.04821712803193
764,-1.07253408243241,-1.24867717795393,-1.04402398898191
765,-0.97651255801636,-0.943199120990352,-1.03986467719686
766,-0.936389724077877,-1.73870457692081,-1.03574757138128
767,-1.05805617863737,-1.37145175117397,-1.03167062497892
768,-1.09641213671898,-1.12079578437963,-1.02762569845608
769,-1.19201469954002,-1.25007218060678,-1.02360605366425
770,-0.974146414433877,-1.11545129262904,-1.01960664801317
771,-0.939551751600384,-0.974367265252107,-1.01561737165415
772,-1.03962086401297,-0.315731551992596,-1.01164803012165
773,-1.07140662853352,-0.459983607048077,-1.00769627485377
774,-1.06808651612561,-1.8817934658725,-1.0037572271124
775,-0.99427285261135,-1.43494824558383,-0.999824675546055
776,-0.800154442487492,-0.968860435426921,-0.995900125640896
777,-0.912585187860862,-0.497200267267714,-0.991981582852364
778,-0.933860554141996,-1.33476602357953,-0.988070755175813
779,-1.08598557733468,-1.60456484162905,-0.984178875263814
780,-1.02844258341209,-1.78713315137791,-0.980307310648877
781,-0.963877178605011,-1.5157267466104,-0.97645727534931
782,-1.19700580068845,-0.681792389490034,-0.972634802457115
783,-0.969859465686751,-0.755969956546315,-0.968847676522185
784,-1.13721973376383,-0.573940660402188,-0.96510063397659
785,-0.926870744478928,-0.665837690082161,-0.961390755915658
786,-1.03549756874839,-1.19952314780679,-0.957707060297168
787,-0.997098031806043,-0.498588297640516,-0.954062406532206
788,-1.04083948258776,-0.549433582746465,-0.950464421237498
789,-0.848029447465365,-0.727686566302874,-0.946906702854223
790,-0.777106431096243,-0.903404398582054,-0.943389927202159
791,-0.975044877625831,-0.874248191339871,-0.939909523668462
792,-1.08181957422351,-1.34707552272784,-0.936464251550356
793,-0.852075261492492,-0.972157576619064,-0.933058993836107
794,-0.849050134878458,-0.90466013340145,-0.929694219913553
795,-0.853665227915281,-0.945201262067677,-0.926357399973788
796,-0.89129252906039,-1.44905801438448,-0.923040315887713
797,-0.970745227929286,-1.11577017211824,-0.919744080078821
798,-1.10915226303008,-0.745043988935664,-0.916460887917404
799,-0.966283815658185,-0.766715341870742,-0.913189732843981
800,-0.906018370081522,-0.707780277234579,-0.909932391113789
801,-0.657965499711079,-1.13969725253075,-0.906690185606448
802,-0.8643063331548,-1.02410146098237,-0.903457904118421
803,-0.781635164041618,-0.381059652917689,-0.900222530261899
804,-1.03074816829632,-0.798537890163278,-0.896993366292694
805,-0.783334635277346,-1.50014167933112,-0.893770696851752
806,-0.898001743857338,-1.03485994292594,-0.890548839403831
807,-0.818917230733118,-1.0177815028164,-0.887330575398159
808,-0.929039113937235,-0.975389149875469,-0.884115896625382
809,-0.683454336168278,-1.00205581524414,-0.880916158357261
810,-0.913455466146704,-1.44305821936768,-0.87774104581468
811,-0.88006639812301,0.0381636001400665,-0.874588822323805
812,-0.667870613748313,-1.36003357181878,-0.871450360181157
813,-0.888776431176074,-1.36642174287196,-0.868329883218439
814,-0.812148193462584,-0.270137007415133,-0.865216810065429
815,-0.966413260000899,-1.06127596569008,-0.862102388934545
816,-1.04085229781513,-1.10408607303098,-0.858980730262427
817,-0.919462641348378,-0.907141197108901,-0.855844903872826
818,-0.927195611275018,-0.794286452013327,-0.852677122009604
819,-0.768530476290493,-1.06616863453268,-0.849485215996619
820,-0.928752714971226,-0.667132319043402,-0.846276630887788
821,-0.864407089919665,-0.669479686763159,-0.843049968231509
822,-0.864455395592834,-0.844976533433679,-0.839796070988372
823,-1.02563145352095,-1.13679904285124,-0.836526834351837
824,-1.01967512823685,-0.499651726261085,-0.833241371573338
825,-0.890349996463498,-0.57005612518194,-0.829938040924406
826,-0.850922696216386,-1.51096888109281,-0.826619568828573
827,-0.861347015504987,-0.687622455332954,-0.82329633022108
828,-0.709196445639638,-0.890842580439174,-0.819970586248303
829,-0.93831961003106,-0.932518411152256,-0.816647373942241
830,-0.892968287458928,-1.78316162087157,-0.813327407467775
831,-0.782779487043395,-1.09381036547739,-0.810020826097415
832,-0.863731674014137,-0.876862081388451,-0.806728171193004
833,-0.64951216910759,-0.682597320360356,-0.803451228105861
834,-0.720306216382625,0.0439844481961442,-0.800172275883875
835,-0.722173647369076,-0.243092509473508,-0.796888725238978
836,-0.997274720212244,-0.978217317949058,-0.793601600610811
837,-0.664439983138779,-0.485062663986443,-0.79031371969177
838,-0.723734396099591,-1.26783897808224,-0.787031600759607
839,-0.755372335204926,-0.606753002634708,-0.783763147290003
840,-0.517628470250038,-0.565233286127837,-0.780512796523673
841,-0.574897153618964,-0.331921232012326,-0.777280657735899
842,-0.823508125223109,-0.784845330034537,-0.77406320229626
843,-0.649217613708116,-1.16062828898161,-0.770860715018545
844,-0.855143120203214,-1.98185797511049,-0.767692608613083
845,-0.710318293264334,-0.844266885404592,-0.764565762430809
846,-0.705216307751774,-1.28671207319696,-0.761481533537029
847,-0.975668965739168,-1.16456482091685,-0.758444741320253
848,-0.695597025550464,-1.13962398705962,-0.75544480202344
849,-0.658443972238113,-1.04139079082969,-0.752490175785717
850,-0.753666064198394,-0.152863734387948,-0.749580269439912
851,-0.720426524398328,-1.41877555623174,-0.746714556693263
852,-0.59206808688597,-0.717379853727111,-0.743893129032521
853,-0.766421266226359,-0.977234235544273,-0.741104527640284
854,-0.590640127941534,-0.711891640420596,-0.738353331098404
855,-0.616992301424612,-0.576404686019242,-0.735643560999081
856,-0.726756537321662,-0.187916570117267,-0.732977380741458
857,-0.693715192851612,-0.635514380805518,-0.73034507044456
858,-0.567619980242938,-0.915808384150299,-0.72774631759343
859,-0.726896232097958,-0.405636553177135,-0.725184865085164
860,-0.68547969991437,-0.149380028240512,-0.722673230530858
861,-0.684671797401139,0.155516254304063,-0.720222171474988
862,-0.763195324289931,-0.969238148787637,-0.717835773596561
863,-0.820592543070297,-1.02598216330305,-0.715511677352362
864,-0.727818119416535,-1.4114894881608,-0.713260193810817
865,-0.623162383772237,-0.866017885508954,-0.711075066956698
866,-0.741905200240645,-0.0485859403018067,-0.708945331580418
867,-0.674972582465981,-1.12165604859735,-0.706856143863722
868,-0.712174397224521,-1.39218303651346,-0.704800741162558
869,-0.732803760347073,-0.581554690353473,-0.702776994569589
870,-0.552129503168654,-0.334660450829509,-0.7007764990512
871,-0.715487135213186,-0.608987435873214,-0.698783891774254
872,-0.724594957901823,-0.0809875253994534,-0.696775789627894
873,-0.790491015164023,-0.890566117986209,-0.694731093627236
874,-0.636373267650588,-1.17725738773975,-0.692641555812354
875,-0.516456316907248,-0.271108630893075,-0.690519149692966
876,-0.556609590014384,-0.721839260733445,-0.688358370551302
877,-0.586092775011732,-0.854532106504156,-0.686151380084949
878,-0.563981563050522,-0.941484511992619,-0.683886220310931
879,-0.666855873992894,-1.2267288067382,-0.681562097945839
880,-0.739832318488557,-0.0687751329281235,-0.679174082914951
881,-0.579770371981129,-0.594735353414149,-0.676713873237038
882,-0.632836420240379,-0.508864696991094,-0.674172895354388
883,-0.585031015941157,-1.13252814094927,-0.671544477888209
884,-0.63103741924939,-1.31821979215762,-0.668829477891064
885,-0.458926947157653,-1.10424423687263,-0.666024238928885
886,-0.837003251240356,-0.985315509448294,-0.663120806177222
887,-0.55702261310706,-0.103130447356218,-0.660111206489727
888,-0.875995957925232,-0.581720487791515,-0.657001119386925
889,-0.834038348928713,-0.872091412116808,-0.653802357365354
890,-0.686223414427093,-0.242147755830925,-0.650517399990649
891,-0.786254122766555,-1.75900400614041,-0.647145982886693
892,-0.60732375869008,-0.66975391182753,-0.643692080054697
893,-0.72902963178264,-0.367144153180498,-0.64015480273364
894,-0.673145603321666,-0.924787951263635,-0.636529768781115
895,-0.624492342727768,-1.00163323755053,-0.632823619161093
896,-0.751300609087314,-0.205634760219842,-0.629052107909147
897,-0.582416461026374,-1.07304352013007,-0.625230588519469
898,-0.47758726731388,-0.770900154525425,-0.621352342077115
899,-0.699604941444571,-0.641035585649864,-0.617427456498861
900,-0.546199774714187,-1.15531166718103,-0.613456722063193
901,-0.415723679100989,-0.15004487730544,-0.609429657843511
902,-0.770298302158262,-1.19407455333509,-0.605346480475869
903,-0.449489393574064,-1.03780605785557,-0.601206645657961
904,-0.459503187929749,-0.701832013956684,-0.597014598990191
905,-0.598493713738059,-0.819048492457955,-0.592770444489479
906,-0.472087934008039,-0.272827233279968,-0.588476213950046
907,-0.576446634267644,-0.453870454878909,-0.584129427553369
908,-0.442359112281379,0.189795807312975,-0.579734779388186
909,-0.602525417522281,0.186198603169105,-0.575277467494873
910,-0.538633465453112,0.0465785586349127,-0.570742160390167
911,-0.609586667758427,-0.714401687465553,-0.566131783431549
912,-0.626604598106421,-0.564167563060332,-0.561458662485791
913,-0.629247450260495,-0.65136021156537,-0.556729650408341
914,-0.564757746909853,-1.30695887352939,-0.551937046098193
915,-0.648051939006853,-0.787075989338901,-0.547084426160251
916,-0.556349157995421,-0.397163567562413,-0.542183076956199
917,-0.436435740798031,-0.485170496088806,-0.537242574048133
918,-0.540400236286127,-0.634258899184676,-0.532265941466907
919,-0.495673620536551,0.530653643790167,-0.527264876081277
920,-0.552942452886553,0.166365031395005,-0.522260294941813
921,-0.453100966892115,-0.117747275289966,-0.517272059785878
922,-0.444357734382253,-0.38705317400135,-0.512298180462369
923,-0.541431912333046,-0.583639721183061,-0.507330308444312
924,-0.645825423119012,-0.017127376529843,-0.502361627034195
925,-0.441967299782779,-0.578432526882114,-0.49739124941133
926,-0.44723602454519,-0.713990832624346,-0.492415154622505
927,-0.433690299038022,-0.90291892937215,-0.487438378790883
928,-0.54731008262431,-0.358241412861339,-0.482453084594128
929,-0.333932459201722,-1.21290500243648,-0.477449937789604
930,-0.519778372548283,-0.140459774341458,-0.472432580938898
931,-0.542538292683802,0.338369188403522,-0.467401707127017
932,-0.296689274732148,-0.129133197244113,-0.462346747699759
933,-0.451153545357918,-0.12073833679562,-0.457269586914662
934,-0.521332388155721,-0.167335416359966,-0.452180002700383
935,-0.482944722407214,0.0901895800755189,-0.447074532409617
936,-0.305974939328372,-0.42250962440104,-0.441962303029685
937,-0.456516311717134,-0.853503365191141,-0.436852566475399
938,-0.438149371227183,-0.721370235945061,-0.431737658216908
939,-0.344480419842388,0.047171625930127,-0.426604113816075
940,-0.354404514447693,-1.03809993563789,-0.42144546974382
941,-0.397614364217482,-1.1954161810999,-0.416256021166045
942,-0.345762761590629,0.135830601015316,-0.411044796806327
943,-0.617555802173724,-0.100520919247205,-0.405836405603606
944,-0.322194675117406,-0.349175179000487,-0.400640154919454
945,-0.402923604765275,-0.6934308004775,-0.395452778788442
946,-0.415165301972131,0.0904581596033812,-0.390273847564357
947,-0.300294631410768,0.0238001928197202,-0.385112192679527
948,-0.318029873423944,-0.149674917982042,-0.379961548472257
949,-0.126645881244116,-0.754729489784068,-0.374815462489271
950,-0.344742991818458,-0.361926753880795,-0.369669886557857
951,-0.344655763624566,-0.198216396221339,-0.364522564059586
952,-0.317517528820617,-0.629604210738876,-0.359366147119301
953,-0.191214747350125,-0.583713903192188,-0.354198714021311
954,-0.200127819563851,-0.457104762414428,-0.349033228738417
955,-0.2748547250641,0.107946824104748,-0.343880714778715
956,-0.112755000220926,0.317432020081474,-0.338746899525039
957,-0.26520280242336,-0.432110933935437,-0.333626932097269
958,-0.367860493801224,-0.538316802741187,-0.328521661850046
959,-0.4433442902481,-0.782694019820139,-0.323443258850259
960,-0.173863636263062,-0.722180160383858,-0.318396045828592
961,-0.315292329238202,-0.209937825131724,-0.313381277203039
962,-0.360795533493719,-1.01122252561222,-0.308399606117686
963,-0.133580687301901,-0.197359886136809,-0.303444218015566
964,-0.429277079698127,-0.00896641038718343,-0.298514504894363
